2019-20 Low Income Schools Percent Low Income,,,,
Private and Nonpublic Schools,,,,
,,,,
AUN,School Name,County Name,School District,Percent
204430001,Deer Run Amish School,Mercer,Mercer Area SD,0.00
228030002,Deer View School,Jefferson,Punxsutawney Area SD,0.00
225231672,Delaware Co Christian School,Delaware,Marple Newtown SD,0.00
224150022,Delaware County Christian School - Elem,Chester,Tredyffrin-Easttown SD,0.00
211340006,Delaware Creek School,Juniata,Juniata County SD,0.00
223460982,Delaware Valley Friends School,Chester,Tredyffrin-Easttown SD,4.30
212012003,Delone Catholic High School,Adams,Conewago Valley SD,13.20
300513270,Delta School,Philadelphia,Philadelphia City SD,0.00
226517602,DePaul Catholic School,Philadelphia,Philadelphia City SD,70.60
300022250,DePaul Institute,Allegheny,Mt Lebanon SD,0.00
300351650,DePaul School,Lackawanna,Scranton SD,52.00
300222030,Derry Preschool Inc,Dauphin,Derry Township SD,0.00
300151903,Devereux Brandywine,Chester,Downingtown Area SD,100.00
300151900,Devereux Day School - CARES,Chester,Downingtown Area SD,1.70
300151902,Devereux Mapleton Schools,Chester,Great Valley SD,100.00
224152002,Devon Preparatory School,Chester,Tredyffrin-Easttown SD,2.10
213361352,Diamond Road Menn School,Lancaster,Conestoga Valley SD,0.00
315210043,Dickinson College Kindergarten,Cumberland,Carlisle Area SD,0.00
319354679,Discovery MI Preschool,Lackawanna,Scranton SD,0.00
303020409,Discovery School at Beechwood,Allegheny,Fox Chapel Area SD,0.00
208112338,Divine Mercy Catholic Academy,Cambria,Greater Johnstown SD,15.50
208117305,Divine Mercy Catholic Academy-East Campus,Cambria,Richland SD,37.70
208115005,Divine Mercy Catholic Academy-West Campus,Cambria,Westmont Hilltop SD,29.00
228032504,Divine Redeemer School,Armstrong,Armstrong SD,41.90
223460782,Dock Mennonite Academy,Montgomery,North Penn SD,8.90
223465472,Dock Mennonite Academy (Elem),Montgomery,Souderton Area SD,9.60
300091340,Doylestown Hospital Children's Village,Bucks,Central Bucks SD,4.20
300250603,Dr Gertrude A Barber Center,Erie,Corry Area SD,0.00
300250600,Dr Gertrude A Barber Center,Erie,Erie City SD,71.80
225230008,DREXEL NEUMANN ACADEMY,Delaware,Chester-Upland SD,12.10
208050705,Dry Hill Parochial School,Bedford,Northern Bedford County SD,0.00
228031004,Dry Knob Amish School,Indiana,Armstrong SD,0.00
213360068,Dry Wells Amish Parochial School,Lancaster,Solanco SD,0.00
206177004,DuBois Area Catholic Elementary School,Clearfield,DuBois Area SD,33.70
206171504,DuBois Area Catholic High School,Clearfield,DuBois Area SD,28.00
206171554,DuBois Christian Schools,Clearfield,DuBois Area SD,0.00
213360017,Durlach Parochial School,Lancaster,Ephrata Area SD,0.00
206200000,Dutch Hill School,Crawford,Titusville Area SD,0.00
204430734,Dutch Lane School,Mercer,Lakeview SD,0.00
205250014,Dyne Road School,Crawford,Corry Area SD,0.00
206331250,Eagles Nest Amish School,Jefferson,Brookville Area SD,0.00
305620002,Early Childhood Learning Center,Warren,Warren County SD,0.00
202027445,East Catholic School,Allegheny,Woodland Hills SD,38.40
213361372,East Earl Amish Parochial Sch,Lancaster,Eastern Lancaster County SD,0.00
216601153,East End Parochial School,Union,Mifflinburg Area SD,0.00
213361382,East Gordon View School,Lancaster,Eastern Lancaster County SD,0.00
213361362,East Nickel Mines School,Lancaster,Solanco SD,0.00
211341683,East Salem Amish Parochial Sch,Juniata,Juniata County SD,0.00
300091500,Easter Seals of Southeastern Pa,Bucks,Neshaminy SD,0.00
300462440,Easter Seals of Southeastern Pa,Montgomery,North Penn SD,0.00
300513640,Easter Seals of Southeastern Pa,Philadelphia,Philadelphia City SD,0.00
300232455,Easter Seals of Southeastern Pa,Delaware,Rose Tree Media SD,100.00
300023260,Easter Seals of Western and Central PA,Allegheny,Brentwood Borough SD,0.00
300023240,Easter Seals of Western and Central PA,Allegheny,Pittsburgh SD,0.00
300023270,Easter Seals of Western and Central PA,Butler,Seneca Valley SD,0.00
213360422,Eby Chiques School,Lancaster,Manheim Central SD,0.00
213360004,Ebys Curve Amish Parochial School,Lancaster,Pequea Valley SD,0.00
213360430,Echo Valley Amish School,Lancaster,Solanco SD,0.00
203022325,Eden Christian Acad - Wexford,Allegheny,Pine-Richland SD,0.00
203020004,Eden Christian Academy,Allegheny,Avonworth SD,0.00
203022345,Eden Christian Academy,Allegheny,North Hills SD,0.00
213360289,Eden Meadows School,Lancaster,Solanco SD,0.00
224150004,Edgewood View Amish School,Chester,Octorara Area SD,0.00
213361385,Edisonville School,Lancaster,Lampeter-Strasburg SD,0.00
207651655,Elizabeth Seton Montessori Sch,Westmoreland,Greater Latrobe SD,0.00
300361590,Elizabethtown Community Nursery School,Lancaster,Elizabethtown Area SD,0.00
209242254,Elk County Catholic HS,Elk,Saint Marys Area SD,26.70
224150026,Elk Creek School,Chester,Oxford Area SD,0.00
210141703,Elk Creek School,Centre,Penns Valley Area SD,0.00
202028805,Ellis School,Allegheny,Pittsburgh SD,0.00
300371950,"Ellwood City Childrens Center, Inc.",Lawrence,Ellwood City Area SD,0.00
213360029,Elm School,Lancaster,Manheim Central SD,0.00
221392302,Emmaus Baptist Academy,Lehigh,East Penn SD,0.00
218668001,Endless Mountains Christian Academy,Wyoming,Tunkhannock Area SD,0.00
224154665,Engletown Road Amish School,Chester,Coatesville Area SD,0.00
213361402,Ephrata Mennonite School,Lancaster,Ephrata Area SD,0.00
217082001,Epiphany School,Bradford,Sayre Area SD,12.30
225230009,Episcopal Academy,Delaware,Marple Newtown SD,1.60
205250012,Erie Catholic Preparatory School,Erie,Erie City SD,14.70
205250013,Erie Catholic Preparatory School,Erie,Millcreek Township SD,22.00
205259404,Erie Day School,Erie,Erie City SD,19.10
205252234,Erie First Christian Academy,Erie,Fort LeBoeuf SD,18.60
213361412,Eshelman Run School,Lancaster,Pequea Valley SD,0.00
228030050,Evangelical Lutheran School,Armstrong,Armstrong SD,0.00
213360085,Evergreen Ridge School,Lancaster,Pequea Valley SD,0.00
224159167,Evergreen View,Chester,Oxford Area SD,0.00
300410300,Fairfield Academy,Lycoming,Montoursville Area SD,0.00
213361422,Fairfield School,Lancaster,Solanco SD,0.00
224362250,Fairhaven Christian School,Lancaster,Pequea Valley SD,0.00
213360005,Fairland Road Amish School,Lancaster,Warwick SD,0.00
213361432,Fairmount School,Lancaster,Eastern Lancaster County SD,0.00
214061802,Fairview Amish School,Chester,Twin Valley SD,0.00
214061702,Fairview Christian School,Berks,Reading SD,29.60
213380007,Fairview Mennonite School,Lebanon,Eastern Lebanon County SD,0.00
213361512,Fairview Parochial School,Lancaster,Warwick SD,0.00
204430002,Fairview School,Mercer,Commodore Perry SD,0.00
224152242,Fairville Friends School Inc,Chester,Kennett Consolidated SD,0.00
300469090,Fairwold Academy,Montgomery,Cheltenham SD,100.00
218404756,Faith Baptist Academy,Luzerne,Wyoming Valley West SD,0.00
222091902,Faith Baptist Chrst Academy,Bucks,Pennsbury SD,31.00
205201834,Faith Builders Christian Sch,Crawford,Penncrest SD,0.00
206611854,Faith Christian Academy,Venango,Cranberry Area SD,0.00
222092002,Faith Christian Academy,Bucks,Pennridge SD,0.00
201632605,Faith Christian School of Washington,Washington,Washington SD,0.00
220481502,Faith Christian School Site 1,Northampton,Bangor Area SD,0.00
220481512,Faith Christian School Site 2,Northampton,Bangor Area SD,0.00
226515682,Faith Connection Christian Acad,Philadelphia,Philadelphia City SD,35.20
204371254,Faith Country Chapel Presch&Kg,Lawrence,Shenango Area SD,0.00
213361442,Faith Mennonite High School,Lancaster,Pequea Valley SD,0.00
219583351,Faith Mountain Christian Acad,Susquehanna,Blue Ridge SD,42.20
208071405,Faith Tabernacle School,Blair,Altoona Area SD,0.00
226511552,Faith Tabernacle School,Philadelphia,Philadelphia City SD,0.00
225231842,Faith Temple Christian School,Delaware,Chester-Upland SD,100.00
202028905,Falk Laboratory School,Allegheny,Pittsburgh SD,16.50
300023570,Family Development Center,Allegheny,Pine-Richland SD,0.00
223460015,Family Worship Center Kingergarten,Montgomery,North Penn SD,0.00
215500001,Farm Lane School,Perry,West Perry SD,0.00
213361482,Farmersville Mennonite School,Lancaster,Ephrata Area SD,0.00
213361472,Farmersville Parochial School,Lancaster,Conestoga Valley SD,0.00
226511602,Father Judge High School,Philadelphia,Philadelphia City SD,12.80
204371904,Fayette School,Lawrence,Wilmington Area SD,0.00
229540000,Fearnot,Schuylkill,Tri-Valley SD,0.00
214159877,Fieldstone Parochial School,Berks,Twin Valley SD,0.00
204101804,First Baptist Christian School,Butler,Butler Area SD,0.00
226511642,First Century Gospel School,Philadelphia,Philadelphia City SD,0.00
201630003,First Love Christian Academy High,Washington,Trinity Area SD,100.00
205200428,Fish Creek Amish School,Crawford,Conneaut SD,0.00
213361502,Fishers Amish School,Lancaster,Solanco SD,0.00
210181803,Fishing Creek Parochial School,Clinton,Keystone Central SD,0.00
229540001,Flat Hill Amish Parochial School,Schuylkill,Pine Grove Area SD,0.00
214062102,Fleetwood Christian Day School,Berks,Fleetwood Area SD,0.00
213360055,Foggy Ridge Amish School,Lancaster,Solanco SD,0.00
215222200,Follow Me Christian Child Care Center,Dauphin,Central Dauphin SD,0.00
213382133,Fontana Parochial School,Lebanon,Cornwall-Lebanon SD,0.00
205250010,FOREST AMISH SCHOOL,Warren,Warren County SD,0.00
300023750,Forest Hills Nursery School,Allegheny,Woodland Hills SD,0.00
212010001,Forest Lane Mennonite School,Adams,Gettysburg Area SD,0.00
213360015,Forest Ridge School,Lancaster,Solanco SD,0.00
213361532,Forest View Amish School,Lancaster,Pequea Valley SD,0.00
224150005,Forge Road Amish School,Chester,Oxford Area SD,0.00
215502600,Fowlers Hollow School,Perry,West Perry SD,0.00
203022675,Fox Chapel Country Day,Allegheny,Fox Chapel Area SD,4.90
226511622,Frankford Friends School,Philadelphia,Philadelphia City SD,10.00
225231892,Frederick Douglass Christn Sch,Delaware,Chester-Upland SD,100.00
212012373,Freedom Christian School,Adams,Gettysburg Area SD,0.00
224150028,Freemont View School,Chester,Oxford Area SD,0.00
205205087,French Creek Mennonite School,Crawford,Penncrest SD,0.00
205206604,French Creek Valley Chr Sch,Crawford,Penncrest SD,0.00
300461960,French International Sch Phila,Montgomery,Lower Merion SD,10.20
213360075,Friedenberg School,Lancaster,Donegal SD,0.00
223461322,Friends Central Lower School,Montgomery,Lower Merion SD,12.20
223461302,Friends Central School,Montgomery,Lower Merion SD,4.20
208052005,Friends Cove Mennonite School,Bedford,Bedford Area SD,0.00
225239102,Friends School Haverford,Delaware,Haverford Township SD,33.30
226511652,Friends Select School,Philadelphia,Philadelphia City SD,0.00
224150020,Friendship School,Chester,Octorara Area SD,0.00
224152322,Frog Hollow School,Chester,Oxford Area SD,0.00
213361582,Fulton View School,Lancaster,Solanco SD,0.00
213361552,Furnace Road School,Lancaster,Solanco SD,0.00
300250602,G Barber Center Happy Hearts,Erie,Erie City SD,0.00
226510054,Gan Chabad,Philadelphia,Philadelphia City SD,100.00
223466526,Gan Chabad of the Main Line,Montgomery,Lower Merion SD,58.30
213360024,Gap View School,Lancaster,Pequea Valley SD,0.00
212670005,Garbers Mennonite School,York,Spring Grove Area SD,0.00
215220303,Garden Spot Amish School,Dauphin,Upper Dauphin Area SD,0.00
300232610,Garretts Way,Delaware,Marple Newtown SD,29.20
214061902,Gateway Christian School,Berks,Brandywine Heights Area SD,0.00
300462460,Gateway School,Montgomery,Lower Merion SD,0.00
213361602,Gehmans Mennonite School,Lancaster,Cocalico SD,0.00
201262505,Geibel Catholic Junior-Senior High School,Fayette,Connellsville Area SD,19.70
208112050,Genesis Christian Academy,Cambria,Greater Johnstown SD,0.00
300118750,Geneva Preschool,Cambria,Westmont Hilltop SD,0.00
300232650,George Crothers Memorial School,Delaware,Wallingford-Swarthmore SD,0.00
222092252,George School,Bucks,Neshaminy SD,9.90
213361622,Georgetown School,Lancaster,Solanco SD,0.00
223461502,Germantown Academy,Montgomery,Colonial SD,0.00
226511702,Germantown Friends School,Philadelphia,Philadelphia City SD,7.90
226511802,Gesu School,Philadelphia,Philadelphia City SD,59.70
212012503,Gettysburg Adventist Christian School,Adams,Gettysburg Area SD,90.00
213361652,Gibbons School,Lancaster,Conestoga Valley SD,0.00
226511852,Girard College,Philadelphia,Philadelphia City SD,100.00
300461550,Gladwyne Montessori School,Montgomery,Lower Merion SD,1.20
300024400,Glen Montessori School,Allegheny,Quaker Valley SD,5.60
213361682,Glenwood Parochial School,Lancaster,Conestoga Valley SD,0.00
212289796,Global Vision Christian School,Franklin,Chambersburg Area SD,0.00
220454676,God is Love Christian School,Monroe,Pocono Mountain SD,11.40
208050005,Golden Rule,Bedford,Northern Bedford County SD,0.00
206170001,Golden Yoke School,Clearfield,DuBois Area SD,0.00
222090002,Good Beginnings Kindergarten,Bucks,Central Bucks SD,0.00
300151950,Good Samaritan Day School,Chester,Great Valley SD,9.10
218401001,Good Shepherd Academy,Luzerne,Wyoming Valley West SD,17.60
223466002,Good Shepherd Catholic Regional School,Montgomery,Upper Dublin SD,8.80
220485402,Good Shepherd Catholic School,Northampton,Northampton Area SD,16.10
215212503,Good Shepherd School,Cumberland,Camp Hill SD,10.20
213361712,Goods Mennonite School,Lancaster,Conestoga Valley SD,0.00
213361702,Goods Parochial School,Lancaster,Eastern Lancaster County SD,0.00
224152542,Goshen Friends School,Chester,West Chester Area SD,0.00
226510058,Gospel of Grace Christian School,Montgomery,Cheltenham SD,0.00
212672683,Grace Academy Chr Discipleship,York,Central York SD,26.90
224152548,Grace Assembly Kindergarten,Chester,Owen J Roberts SD,0.00
207650002,Grace Bible Academy,Westmoreland,Greater Latrobe SD,0.00
228033204,Grace Christian School,Armstrong,Armstrong SD,25.00
213361752,Grace Christian School,Lancaster,Conestoga Valley SD,0.00
223461622,Grace Christian School,Montgomery,Souderton Area SD,0.00
300144850,Grace Lutheran Preschool and Kindergarten,Centre,State College Area SD,14.30
221390005,Grace Montessori School,Lehigh,Allentown City SD,34.80
213361742,Grace Point Academy,Lancaster,Ephrata Area SD,21.40
210140002,Grace Prep High School,Centre,State College Area SD,10.50
212673409,Grace Words Christian Academy,York,York City SD,90.00
300091530,Grand View Hosp Childrens Ctr,Bucks,Pennridge SD,5.60
325235070,Grayson School,Delaware,Marple Newtown SD,48.30
224152532,Great Beginnings Christian Kdg,Chester,Downingtown Area SD,0.00
208071855,Great Commission Schools,Blair,Altoona Area SD,21.40
226511922,Greater Hope Christian Academy,Philadelphia,Philadelphia City SD,79.60
203022945,Greater Works Christian School,Allegheny,Gateway SD,56.60
211441073,Green Gate Amish School,Mifflin,Mifflin County SD,0.00
216602103,Green Grove School,Union,Mifflinburg Area SD,0.00
213360037,Green Lane School,Lancaster,Solanco SD,0.00
211440002,Green Lane School House,Mifflin,Mifflin County SD,0.00
215214063,Green Spring Mennonite School,Cumberland,Big Spring SD,0.00
300513970,Green Tree School,Philadelphia,Philadelphia City SD,100.00
213361782,Greenbank School,Lancaster,Eastern Lancaster County SD,0.00
210145974,Greenburr Gap Amish School,Centre,Penns Valley Area SD,0.00
226511952,Greene Street Friends School,Philadelphia,Philadelphia City SD,27.80
300513960,Greene Towne School Inc,Philadelphia,Philadelphia City SD,0.00
201300005,Greene Valley Christian Academy,Greene,Carmichaels Area SD,100.00
213361792,Greenland School,Lancaster,Lancaster SD,0.00
207652005,Greensburg Central Catholic Jr-Sr High School,Westmoreland,Hempfield Area SD,26.80
213361802,Greentree Amish School,Lancaster,Solanco SD,0.00
208560006,Greenville School,Somerset,Meyersdale Area SD,0.00
216191083,Greenwood Friends School,Columbia,Millville Area SD,37.10
220450013,Gregory the Great Academy,Lackawanna,North Pocono SD,4.80
208312105,Grier School,Huntingdon,Tyrone Area SD,0.00
213361762,Groffdale School,Lancaster,Eastern Lancaster County SD,0.00
204433654,Grove City Christian Academy,Mercer,Grove City Area SD,0.00
300452150,Growing Concern,Monroe,Pocono Mountain SD,0.00
212679955,Gum Tree Amish School,York,Red Lion Area SD,0.00
300633970,Gwens Montessori School Inc,Washington,Washington SD,13.60
223460006,Gwynedd Friends,Montgomery,Wissahickon SD,0.00
223461802,Gwynedd Mercy Acad El Division,Montgomery,Wissahickon SD,2.60
223461752,Gwynedd Mercy High School,Montgomery,Wissahickon SD,9.60
213360020,Hahnstown Mennonite School,Lancaster,Ephrata Area SD,0.00
213360063,Haiti Woods School,Lancaster,Solanco SD,0.00
212672703,Hanover Mennonite School,York,Conewago Valley SD,0.00
208072205,Harbor House Center for Early Academics,Blair,Altoona Area SD,0.00
205252504,Harborcreek Youth Services,Erie,Harbor Creek SD,100.00
213360026,Harmony Ridge School,Lancaster,Solanco SD,0.00
215217903,Harrisburg Academy,Cumberland,East Pennsboro Area SD,3.30
215222403,Harrisburg Adventist School,Dauphin,Susquehanna Township SD,19.60
215221503,Harrisburg Catholic Elementary School,Dauphin,Harrisburg City SD,88.00
215222503,Harrisburg Catholic Elementary School,Dauphin,Harrisburg City SD,84.70
213361902,Harristown Amish School,Lancaster,Pequea Valley SD,0.00
213360007,Hartman Station Amish School,Lancaster,Lancaster SD,0.00
207652255,Harvest Baptist Academy,Allegheny,Highlands SD,14.00
213361942,Harvest Lane Amish School,Lancaster,Pequea Valley SD,0.00
223469352,Haverford School,Montgomery,Lower Merion SD,17.00
213361952,Hawksville Amish School,Lancaster,Solanco SD,0.00
206338982,Hazen Amish School,Jefferson,Brookville Area SD,0.00
218401281,Hazleton Trinity Nursery & Kdg,Luzerne,Hazleton Area SD,0.00
304020000,Heart Prints Early Education Center,Butler,Seneca Valley SD,0.00
209532004,Hebron Center Chrst School,Potter,Coudersport Area SD,0.00
229542002,Hegins Valley Mennonite Sch,Schuylkill,Tri-Valley SD,0.00
228320008,Hemlock Acres Amish,Indiana,Armstrong SD,0.00
207652305,Heritage Baptist Academy,Westmoreland,Jeannette City SD,0.00
215217933,Heritage Christian Academy,Cumberland,Cumberland Valley SD,0.00
215503253,Heritage Christian School of West Perry,Perry,West Perry SD,10.20
225232452,Heritage School,Chester,Tredyffrin-Easttown SD,0.00
213360810,Hersheys Corner Amish School,Lancaster,Pequea Valley SD,0.00
213362052,Hess School,Lancaster,Conestoga Valley SD,0.00
213362112,Hess View School,Lancaster,Solanco SD,0.00
201630004,Hickory Christian School,Washington,Fort Cherry SD,0.00
213362122,Hickory Grove School,Lancaster,Pequea Valley SD,0.00
211441923,Hickory Grove Special School,Mifflin,Mifflin County SD,0.00
224152712,Hickory Hill School,Chester,Oxford Area SD,0.00
228322005,Hickory Hollow Amish School,Indiana,Marion Center Area SD,0.00
208560003,Hickory Hollow School,Somerset,Salisbury-Elk Lick SD,0.00
215210006,Hickory Lane School,Cumberland,Big Spring SD,0.00
224152722,Hidden Acres School,Chester,Coatesville Area SD,0.00
215210911,Hidden Brook Parochial School,Cumberland,Shippensburg Area SD,0.00
224150021,Hidden Lane School,Chester,Oxford Area SD,0.00
213360061,Hidden Meadow School,Lancaster,Eastern Lancaster County SD,0.00
214062252,Hidden Valley Mennonite School,Berks,Kutztown Area SD,0.00
215212803,Hidden Valley School,Cumberland,Big Spring SD,0.00
208562455,Hidden Valley School,Somerset,Meyersdale Area SD,0.00
214062302,High Point Baptist Academy,Berks,Twin Valley SD,0.00
208566291,High Point Parochial School,Somerset,Salisbury-Elk Lick SD,0.00
213362182,Highfield Parochial School,Lancaster,Solanco SD,0.00
224152742,Highland Amish School,Chester,Octorara Area SD,0.00
206330000,Highland Park School,Jefferson,Punxsutawney Area SD,0.00
301260007,Highlands Hospital Center for Autism,Fayette,Connellsville Area SD,72.20
224153949,Highpoint Amish School,Chester,Octorara Area SD,0.00
213362142,Hill Road School,Lancaster,Solanco SD,0.00
223469402,Hill School,Montgomery,Pottstown SD,0.00
210140003,Hill Side School,Centre,Penns Valley Area SD,0.00
225232422,Hill Top Preparatory School,Delaware,Radnor Township SD,4.80
213362092,Hill Top School,Lancaster,Solanco SD,0.00
213380006,Hillcrest Amish Parochial School,Lebanon,Eastern Lebanon County SD,0.00
203022975,Hillcrest Christian Academy,Allegheny,Bethel Park SD,22.90
213360042,Hilldale Amish Parochial School,Lancaster,Penn Manor SD,0.00
202023005,Hillel Academy of Pittsburgh,Allegheny,Pittsburgh SD,34.20
228320002,Hillsdale Mennonite School,Indiana,Purchase Line SD,0.00
206610005,Hillside Amish School,Venango,Franklin Area SD,0.00
213362132,Hillside Parochial School,Lancaster,Cocalico SD,0.00
204372104,Hillside Parochial School,Lawrence,Wilmington Area SD,0.00
206334079,Hillside School,Jefferson,Brockway Area SD,0.00
300392910,Hillside School,Lehigh,East Penn SD,5.80
206330001,Hillside School,Jefferson,Punxsutawney Area SD,0.00
213360010,Hillside School,Lancaster,Solanco SD,0.00
213360046,Hillside View Amish School,Lancaster,Solanco SD,0.00
204431804,Hilltop Amish School,Mercer,Lakeview SD,0.00
228320006,Hilltop Amish School,Indiana,Marion Center Area SD,0.00
300233300,Hillview-Trout Run Nursery Sch,Delaware,Marple Newtown SD,0.00
213362162,Hinkletown Mennonite School,Lancaster,Eastern Lancaster County SD,29.40
204100001,His Kids Christian School,Butler,South Butler County SD,72.50
300514200,HMS School for Children with Cerebral Palsy,Philadelphia,Philadelphia City SD,83.10
323460116,Hobbit House,Montgomery,Wissahickon SD,0.00
312015874,Hoffman Academy,Adams,Gettysburg Area SD,100.00
213362202,Hollow Parochial School,Lancaster,Pequea Valley SD,0.00
211441933,Hollow View School,Mifflin,Mifflin County SD,0.00
226512042,Holmesburg Christian Academy,Philadelphia,Philadelphia City SD,51.40
225237102,Holy Child Academy,Delaware,Upper Darby SD,0.00
223467102,Holy Child School at Rosemont,Montgomery,Lower Merion SD,10.70
202027985,Holy Cross Academy,Allegheny,North Hills SD,18.00
219351201,Holy Cross High School Dunmore Campus,Lackawanna,Dunmore SD,18.50
223460017,Holy Cross Regional Catholic School,Montgomery,Perkiomen Valley SD,1.50
226512152,Holy Cross School,Philadelphia,Philadelphia City SD,54.90
225232502,Holy Cross School,Delaware,Springfield SD,8.30
218400201,Holy Family Academy,Luzerne,Hazleton Area SD,21.90
216193203,Holy Family Consolidate,Columbia,Berwick Area SD,22.00
303022353,Holy Family Institute Specialized Learning,Allegheny,East Allegheny SD,100.00
300024478,Holy Family Institute Specialized Learning,Allegheny,Pittsburgh SD,98.00
225238152,Holy Family Regional Catholic School,Delaware,Penn-Delco SD,0.00
222096002,Holy Family Regional School,Bucks,Neshaminy SD,19.60
220482252,Holy Family School,Northampton,Nazareth Area SD,2.10
224157302,Holy Family School,Chester,Phoenixville Area SD,0.00
222092602,Holy Ghost Preparatory School,Bucks,Bensalem Township SD,6.30
214062502,Holy Guardian Angels Regional School,Berks,Muhlenberg SD,24.60
220482752,Holy Infancy School,Northampton,Bethlehem Area SD,94.50
226512252,Holy Innocents School,Philadelphia,Philadelphia City SD,76.30
215222753,Holy Name of Jesus School,Dauphin,Central Dauphin SD,12.80
208112755,Holy Name School,Cambria,Central Cambria SD,19.70
218400281,Holy Redeemer High School,Luzerne,Wilkes-Barre Area SD,7.50
226512352,Holy Redeemer School,Philadelphia,Philadelphia City SD,99.50
223461102,Holy Rosary Regional Catholic School,Montgomery,Colonial SD,1.10
218401401,Holy Rosary School,Luzerne,Pittston Area SD,11.70
204102754,Holy Sepulcher School,Butler,Mars Area SD,18.30
208074005,Holy Trinity Catholic School-Altoona Elementary Campus,Blair,Altoona Area SD,22.90
208072505,Holy Trinity Catholic School-Hollidaysburg Elementary Campus,Blair,Hollidaysburg Area SD,22.60
208078205,Holy Trinity Catholic School-Middle School Campus,Blair,Altoona Area SD,21.40
203023295,Holy Trinity School,Allegheny,Montour SD,29.70
222092802,Holy Trinity School,Bucks,Morrisville Borough SD,14.70
214150001,Homestead Amish School,Chester,Twin Valley SD,0.00
214150002,Honey Brook Christian Academy,Chester,Twin Valley SD,100.00
224152802,Honey Brook Mennonite School,Berks,Twin Valley SD,0.00
213362822,Honeysuckle Amish School,Lancaster,Pequea Valley SD,0.00
215500007,Honeysuckle Ridge School,Perry,West Perry SD,0.00
218670000,Hope Academy,York,Southern York County SD,33.30
227040001,Hope Christian Academy,Beaver,Aliquippa SD,100.00
213382753,Hope Christian School,Lebanon,Eastern Lebanon County SD,0.00
212670006,Hope Christian School of Hanover,York,Spring Grove Area SD,0.00
226512032,Hope Church School,Philadelphia,Philadelphia City SD,100.00
222092902,Hope Lutheran School,Bucks,Bristol Township SD,25.00
326510060,Hope Partnership for Education,Philadelphia,Philadelphia City SD,100.00
210142003,Hubler Ridge School,Centre,Bellefonte Area SD,0.00
226512672,Hunting Park Christian Academy,Philadelphia,Philadelphia City SD,71.70
211310753,Huntingdon Christian Academy,Huntingdon,Huntingdon Area SD,0.00
223461652,Huntingdon Valley Christian Academy,Montgomery,Upper Moreland Township SD,69.40
223460020,I S Kosloff Torah Academy High School for Girls,Montgomery,Lower Merion SD,64.20
226510052,Ijoba Shule,Philadelphia,Philadelphia City SD,0.00
203023465,Imani Christian Academy,Allegheny,Pittsburgh SD,100.00
214060002,Immaculate Conception Academy,Berks,Daniel Boone Area SD,9.40
206163004,Immaculate Conception School,Clarion,Clarion Area SD,14.60
220483002,Immaculate Conception School,Northampton,Pen Argyl Area SD,19.00
226512702,Immaculate Heart of Mary Sch,Philadelphia,Philadelphia City SD,8.00
218402601,Immanuel Christian School,Luzerne,Hazleton Area SD,71.50
211290000,Independent Holiness Academy,Fulton,Central Fulton SD,0.00
204372304,Indian Run School,Lawrence,Wilmington Area SD,0.00
223462052,Indian Valley Kindergarten,Montgomery,Souderton Area SD,12.50
228324005,Indiana Wesleyan School,Indiana,Purchase Line SD,0.00
226512732,International Christian High School,Philadelphia,Philadelphia City SD,77.20
213360035,Iron Grove SChool,Lancaster,Manheim Central SD,0.00
226512762,Islamic Education School,Philadelphia,Philadelphia City SD,74.20
213362902,Iva School,Lancaster,Pequea Valley SD,0.00
204372504,J R Wilson School,Lawrence,Wilmington Area SD,0.00
300383320,Jack & Jill Preschool and Kindergarten,Lebanon,Lebanon SD,0.00
223460202,Jack M. Barrack Hebrew Academy,Delaware,Radnor Township SD,17.20
216550953,Jacks Mountain Amish Parochial,Snyder,Midd-West SD,0.00
213383053,Jacksonville Parochial School,Lebanon,Eastern Lebanon County SD,0.00
300363350,Janus School,Lancaster,Donegal SD,22.40
300361550,Jenkins School,Lancaster,Penn Manor SD,5.60
214065402,Jessie R. Wagner Seventh Day Adventist Elementary,Berks,Boyertown Area SD,0.00
226510019,Jesus Is The Way Christian Academy,Philadelphia,Philadelphia City SD,60.00
300673180,Jewish Community Center for Early Years,York,York Suburban SD,0.00
300393080,Jewish Community Center Kdg,Lehigh,Allentown City SD,0.00
300393100,Jewish Day School of the Lehigh Valley,Lehigh,Parkland SD,10.90
201633205,John F Kennedy School,Washington,Washington SD,17.40
214063102,John Paul II Center Sp Lrng,Berks,Governor Mifflin SD,100.00
226512852,John W Hallahan Girls School,Philadelphia,Philadelphia City SD,26.70
208563005,Johnstown Christian School,Somerset,Conemaugh Township Area SD,28.00
213381803,Jonestown Mennonite School,Lebanon,Northern Lebanon SD,0.00
315221534,Joshua Learning Center,Dauphin,Harrisburg City SD,100.00
203023675,Jubilee Christian School,Allegheny,Mt Lebanon SD,29.80
226511232,Jubilee School,Philadelphia,Philadelphia City SD,10.00
211341753,Juniata Mennonite School,Juniata,Juniata County SD,25.70
211444299,Ka Vee Amish School,Mifflin,Mifflin County SD,0.00
216492523,Keefertown Parochial School,Northumberland,Warrior Run SD,0.00
213366057,Kelly School,Lancaster,Elizabethtown Area SD,32.00
214068052,Kempton New Church School,Berks,Kutztown Area SD,0.00
204433504,Kennedy Catholic  Middle/High School,Mercer,Hermitage SD,29.30
300153500,Kennett Square Preschool,Chester,Kennett Consolidated SD,0.00
