Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2017 - 2018,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
119352203,Dunmore SD,SD,8312,Dunmore JSHS,728,279,38.3%
103022503,Duquesne City SD,SD,7908,Duquesne El Sch,328,242,73.8%
103022803,East Allegheny SD,SD,8340,East Allegheny JSHS,715,398,55.7%
103022803,East Allegheny SD,SD,8339,Logan El Sch,842,498,59.1%
117412003,East Lycoming SD,SD,3021,Carl G Renn El Sch,250,118,47.2%
117412003,East Lycoming SD,SD,3018,George A Ferrell El Sch,163,66,40.5%
117412003,East Lycoming SD,SD,6364,Hughesville JSHS,730,250,34.2%
117412003,East Lycoming SD,SD,3019,Joseph C Ashkar El Sch,519,224,43.2%
121392303,East Penn SD,SD,2799,Alburtis El Sch,340,114,33.5%
121392303,East Penn SD,SD,2809,Emmaus HS,"2,754",725,26.3%
121392303,East Penn SD,SD,7560,Eyer MS,864,161,18.6%
121392303,East Penn SD,SD,2808,Jefferson El Sch,280,103,36.8%
121392303,East Penn SD,SD,2802,Lincoln El Sch,389,157,40.4%
121392303,East Penn SD,SD,7559,Lower Macungie MS,"1,141",392,34.4%
121392303,East Penn SD,SD,2804,Macungie El Sch,523,153,29.3%
121392303,East Penn SD,SD,5239,Shoemaker El Sch,677,142,21.0%
121392303,East Penn SD,SD,4827,Wescosville El Sch,508,139,27.4%
121392303,East Penn SD,SD,8133,Willow Lane El Sch,689,140,20.3%
115212503,East Pennsboro Area SD,SD,5220,East Pennsboro Area MS,801,291,36.3%
115212503,East Pennsboro Area SD,SD,1707,East Pennsboro Area SHS,808,238,29.5%
115212503,East Pennsboro Area SD,SD,1705,East Pennsboro El Sch,552,195,35.3%
115212503,East Pennsboro Area SD,SD,4850,West Creek Hills El Sch,479,175,36.5%
120452003,East Stroudsburg Area SD,SD,7536,Bushkill El Sch,392,198,50.5%
120452003,East Stroudsburg Area SD,SD,8016,East Stroudsburg El Sch,657,320,48.7%
120452003,East Stroudsburg Area SD,SD,7641,East Stroudsburg SHS North,"1,002",526,52.5%
120452003,East Stroudsburg Area SD,SD,6935,East Stroudsburg SHS South,"1,329",602,45.3%
120452003,East Stroudsburg Area SD,SD,3204,J M Hill El Sch,435,253,58.2%
120452003,East Stroudsburg Area SD,SD,7366,J T Lambert Intermediate Sch,907,445,49.1%
120452003,East Stroudsburg Area SD,SD,7642,Lehman Intermediate Sch,680,390,57.4%
120452003,East Stroudsburg Area SD,SD,3201,Middle Smithfield El Sch,512,291,56.8%
120452003,East Stroudsburg Area SD,SD,7411,Resica El Sch,512,220,43.0%
120452003,East Stroudsburg Area SD,SD,3202,Smithfield El Sch,324,129,39.8%
123463507,Eastern Center for Arts & Technology,CTC,4822,Eastern Center for Arts & Technology,481,132,27.4%
113362303,Eastern Lancaster County SD,SD,2552,Blue Ball El Sch,576,307,53.3%
113362303,Eastern Lancaster County SD,SD,2500,Brecknock El Sch,462,223,48.3%
113362303,Eastern Lancaster County SD,SD,7209,Garden Spot MS,472,232,49.2%
113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,"1,044",465,44.5%
113362303,Eastern Lancaster County SD,SD,4707,New Holland Elementary,586,303,51.7%
113382303,Eastern Lebanon County SD,SD,6612,Eastern Lebanon Co MS,592,218,36.8%
113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,709,227,32.0%
113382303,Eastern Lebanon County SD,SD,8137,ELCO Intermd Sch,571,210,36.8%
113382303,Eastern Lebanon County SD,SD,6611,Fort Zeller El Sch,306,110,35.9%
113382303,Eastern Lebanon County SD,SD,2735,Jackson El Sch,247,70,28.3%
177518712,Eastern University Academy Charter Schoo,CS,8127,Eastern University Academy Charter Schoo,313,295,94.2%
107652207,Eastern Westmoreland CTC,CTC,6174,Eastern Westmoreland CTC,516,255,49.4%
112672203,Eastern York SD,SD,4559,Canadochly El Sch,406,193,47.5%
112672203,Eastern York SD,SD,4564,Eastern York HS,707,270,38.2%
112672203,Eastern York SD,SD,7439,Eastern York MS,618,283,45.8%
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,400,166,41.5%
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,384,168,43.8%
120483302,Easton Area SD,SD,4915,Cheston El Sch,529,379,71.6%
120483302,Easton Area SD,SD,3482,Easton Area HS,"2,732","1,313",48.1%
120483302,Easton Area SD,SD,8351,Easton Area MS,"2,093","1,093",52.2%
120483302,Easton Area SD,SD,3477,Forks El Sch,419,130,31.0%
120483302,Easton Area SD,SD,3478,March El Sch,369,213,57.7%
120483302,Easton Area SD,SD,3473,Palmer El Sch,598,260,43.5%
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,631,555,88.0%
120483302,Easton Area SD,SD,8058,Shawnee El Sch,683,167,24.5%
120483302,Easton Area SD,SD,5064,Tracy El Sch,529,190,35.9%
120486892,Easton Arts Academy Elementary CS,CS,8391,Easton Arts Academy Elementary CS,336,186,55.4%
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,312,61,19.6%
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,540,207,38.3%
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,720,257,35.7%
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,180,71,39.4%
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,197,79,40.1%
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,345,160,46.4%
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,947,323,34.1%
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,448,177,39.5%
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,620,183,29.5%
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,"1,226",338,27.6%
113362403,Elizabethtown Area SD,SD,2558,Mill Road El Sch,188,62,33.0%
113362403,Elizabethtown Area SD,SD,2559,Rheems El Sch,399,91,22.8%
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,635,349,55.0%
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,541,270,49.9%
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,261,130,49.8%
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,745,313,42.0%
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,394,219,55.6%
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,263,134,51.0%
199025446,Environmental Charter School at Frick Pa,CS,8028,Environmental Charter School at Frick Pa,635,165,26.0%
113362603,Ephrata Area SD,SD,2564,Akron El Sch,296,138,46.6%
113362603,Ephrata Area SD,SD,2568,Clay El Sch,465,159,34.2%
113362603,Ephrata Area SD,SD,6712,Ephrata MS,"1,322",583,44.1%
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,"1,249",539,43.2%
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,367,211,57.5%
113362603,Ephrata Area SD,SD,2570,Highland El Sch,448,219,48.9%
105252602,Erie City SD,SD,2003,Diehl Sch,492,440,89.4%
105252602,Erie City SD,SD,8419,East MS,706,620,87.8%
105252602,Erie City SD,SD,2004,Edison El Sch,495,445,89.9%
105252602,Erie City SD,SD,8417,Erie HS,"2,402","1,819",75.7%
105252602,Erie City SD,SD,2001,Grover Cleveland El Sch,632,408,64.6%
105252602,Erie City SD,SD,2009,Harding Sch,704,560,79.5%
105252602,Erie City SD,SD,2011,Jefferson El Sch,457,349,76.4%
105252602,Erie City SD,SD,2021,JoAnna Connell Sch,598,381,63.7%
105252602,Erie City SD,SD,2013,Lincoln El Sch,396,281,71.0%
105252602,Erie City SD,SD,2016,McKinley El Sch,537,444,82.7%
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,853,285,33.4%
105252602,Erie City SD,SD,2018,Perry El Sch,469,348,74.2%
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh Sch,702,639,91.0%
105252602,Erie City SD,SD,8420,Strong Vincent MS,774,532,68.7%
105252602,Erie City SD,SD,2025,Woodrow Wilson MS,682,491,72.0%
105252807,Erie County Technical School,CTC,5045,Erie County Technical School,757,411,54.3%
105257512,Erie Rise Leadership Academy Charter Sch,CS,8163,Erie Rise Leadership Academy Charter Sch,421,421,100.0%
126513440,Esperanza Academy Charter School,CS,7665,Esperanza Academy Charter School,"1,558","1,498",96.1%
126511563,Esperanza Cyber CS,CS,8216,Esperanza Cyber CS,226,226,100.0%
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,501,282,56.3%
108053003,Everett Area SD,SD,0735,Breezewood El Sch,85,48,56.5%
108053003,Everett Area SD,SD,7006,Everett Area El Sch,464,273,58.8%
108053003,Everett Area SD,SD,7897,Everett Area HS,414,237,57.2%
108053003,Everett Area SD,SD,7898,Everett Area MS,284,175,61.6%
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,98,0,0.0%
121398065,Executive Education Academy Charter Scho,CS,8325,Executive Education Academy Charter Scho,"1,183",753,63.7%
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,633,181,28.6%
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,"1,327",363,27.4%
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,375,153,40.8%
114062003,Exeter Township SD,SD,0786,Lorane El Sch,458,154,33.6%
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,546,121,22.2%
114062003,Exeter Township SD,SD,7755,Reiffton Sch,578,179,31.0%
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,329,73,22.2%
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,355,79,22.3%
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,304,76,25.0%
105253303,Fairview SD,SD,7466,Fairview El Sch,613,143,23.3%
105253303,Fairview SD,SD,6737,Fairview HS,517,103,19.9%
105253303,Fairview SD,SD,2032,Fairview MS,559,115,20.6%
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,210,111,52.9%
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,108,49,45.4%
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,154,67,43.5%
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,389,389,100.0%
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,317,317,100.0%
101262507,Fayette County Career & Technical Instit,CTC,4842,Fayette County Career & Technical Instit,637,433,68.0%
119350001,Fell CS,CS,7746,Fell CS,155,106,68.4%
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,306,204,66.7%
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,382,263,68.8%
100510000,First Philadelphia Preparatory Charter S,CS,7744,First Philadelphia Preparatory Charter S,"1,807","1,208",66.9%
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,207,76,36.7%
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,820,269,32.8%
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,827,248,30.0%
114062503,Fleetwood Area SD,SD,0860,Richmond El Sch,136,43,31.6%
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,482,162,33.6%
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,505,320,63.4%
103023807,Forbes Road CTC,CTC,5016,Forbes Road CTC,711,389,54.7%
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,208,70,33.7%
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,160,61,38.1%
106272003,Forest Area SD,SD,6160,East Forest El Sch,68,50,73.5%
106272003,Forest Area SD,SD,6159,East Forest JSHS,87,46,52.9%
106272003,Forest Area SD,SD,6701,West Forest El Sch,164,91,55.5%
106272003,Forest Area SD,SD,6161,West Forest JSHS,113,49,43.4%
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,438,259,59.1%
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,351,175,49.9%
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,"1,022",483,47.3%
108112203,Forest Hills SD,SD,8382,Forest Hills JSHS,829,353,42.6%
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,534,189,35.4%
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,499,199,39.9%
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,512,233,45.5%
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,690,311,45.1%
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,128,56,43.8%
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,436,128,29.4%
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,389,170,43.7%
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,890,177,19.9%
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,358,23,6.4%
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,"1,347",267,19.8%
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,369,69,18.7%
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,364,159,43.7%
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,670,101,15.1%
106612203,Franklin Area SD,SD,4667,Central El Sch,466,361,77.5%
106612203,Franklin Area SD,SD,4106,Franklin Area JSHS,874,456,52.2%
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,354,176,49.7%
106612203,Franklin Area SD,SD,6166,Victory El Sch,241,137,56.8%
112282307,Franklin County CTC,CTC,5119,Franklin County CTC,488,167,34.2%
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,834,117,14.0%
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,"1,175",188,16.0%
107652603,Franklin Regional SD,SD,7163,Heritage El Sch,589,114,19.4%
107652603,Franklin Regional SD,SD,4354,Newlonsburg El Sch,240,36,15.0%
107652603,Franklin Regional SD,SD,4357,Sloan El Sch,597,52,8.7%
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,936,520,55.6%
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,"1,162",761,65.5%
101262903,Frazier SD,SD,6686,Frazier El Sch,518,251,48.5%
101262903,Frazier SD,SD,2126,Frazier HS,367,173,47.1%
101262903,Frazier SD,SD,7176,Frazier MS,249,116,46.6%
126518547,Frederick Douglass Mastery Charter Schoo,CS,8150,Frederick Douglass Mastery Charter Schoo,749,498,66.5%
127042853,Freedom Area SD,SD,8357,Freedom Area El Sch,487,271,55.6%
127042853,Freedom Area SD,SD,8356,Freedom Area MS,428,214,50.0%
127042853,Freedom Area SD,SD,6563,Freedom Area SHS,428,191,44.6%
128033053,Freeport Area SD,SD,0591,Buffalo El Sch,546,112,20.5%
128033053,Freeport Area SD,SD,8346,Freeport Area MS,448,121,27.0%
128033053,Freeport Area SD,SD,0594,Freeport Area SHS,605,164,27.1%
128033053,Freeport Area SD,SD,0592,South Buffalo El Sch,281,134,47.7%
126513270,Freire CS,CS,7586,Freire CS,977,761,77.9%
111292507,Fulton County AVTS,CTC,7192,Fulton County AVTS,141,65,46.1%
109532804,Galeton Area SD,SD,6223,Galeton Area Sch,356,235,66.0%
125234103,Garnet Valley SD,SD,7714,Bethel Springs El Sch,516,44,8.5%
125234103,Garnet Valley SD,SD,6506,Concord El Sch,688,73,10.6%
125234103,Garnet Valley SD,SD,7486,Garnet Valley El Sch,752,77,10.2%
125234103,Garnet Valley SD,SD,1869,Garnet Valley HS,"1,691",144,8.5%
125234103,Garnet Valley SD,SD,7313,Garnet Valley MS,"1,127",105,9.3%
103024102,Gateway SD,SD,0161,Dr Cleveland Steward Jr El Sch,322,102,31.7%
103024102,Gateway SD,SD,0157,Evergreen El Sch,227,144,63.4%
103024102,Gateway SD,SD,0167,Gateway MS,493,251,50.9%
103024102,Gateway SD,SD,0170,Gateway SHS,"1,100",507,46.1%
103024102,Gateway SD,SD,0169,Moss Side MS,500,309,61.8%
103024102,Gateway SD,SD,5191,Ramsey El Sch,310,139,44.8%
103024102,Gateway SD,SD,0165,University Park El Sch,334,135,40.4%
105253903,General McLane SD,SD,2038,Edinboro El Sch,406,158,38.9%
105253903,General McLane SD,SD,2040,General McLane HS,717,246,34.3%
105253903,General McLane SD,SD,5225,James W Parker MS,688,262,38.1%
105253903,General McLane SD,SD,2039,McKean El Sch,346,147,42.5%
112013753,Gettysburg Area SD,SD,8176,Franklin Twp El Sch,373,180,48.3%
112013753,Gettysburg Area SD,SD,6271,Gettysburg Area HS,"1,117",434,38.9%
112013753,Gettysburg Area SD,SD,0010,Gettysburg Area MS,751,354,47.1%
112013753,Gettysburg Area SD,SD,5126,James Gettys El Sch,435,244,56.1%
112013753,Gettysburg Area SD,SD,7592,Lincoln El Sch,455,257,56.5%
197010542,Gettysburg Montessori Charter School,CS,8147,Gettysburg Montessori Charter School,197,84,42.6%
129544907,Gillingham Charter School,CS,8161,Gillingham Charter School,221,152,68.8%
105254053,Girard SD,SD,2042,Elk Valley El Sch,634,362,57.1%
105254053,Girard SD,SD,2043,Girard HS,518,256,49.4%
105254053,Girard SD,SD,6777,Rice Avenue MS,508,274,53.9%
110173003,Glendale SD,SD,6952,Glendale El Sch,394,207,52.5%
110173003,Glendale SD,SD,5219,Glendale JSHS,381,197,51.7%
126513380,Global Leadership Academy CS,CS,7639,Global Leadership Academy CS,699,699,100.0%
126518004,Global Leadership Academy CS Southwest a,CS,8390,Global Leadership Academy CS Southwest a,592,591,99.8%
114063003,Governor Mifflin SD,SD,0793,Brecknock El Sch,509,168,33.0%
114063003,Governor Mifflin SD,SD,0794,Cumru El Sch,418,195,46.7%
114063003,Governor Mifflin SD,SD,0801,Governor Mifflin MS,713,283,39.7%
114063003,Governor Mifflin SD,SD,0802,Governor Mifflin SHS,"1,372",520,37.9%
114063003,Governor Mifflin SD,SD,6794,Intermediate Sch,663,294,44.3%
114063003,Governor Mifflin SD,SD,8096,Mifflin Park El Sch,477,210,44.0%
124153503,Great Valley SD,SD,1368,Charlestown El Sch,333,33,9.9%
124153503,Great Valley SD,SD,7695,General Wayne El Sch,444,58,13.1%
124153503,Great Valley SD,SD,1424,Great Valley HS,"1,276",191,15.0%
124153503,Great Valley SD,SD,1422,Great Valley MS,"1,004",149,14.8%
124153503,Great Valley SD,SD,6479,Kathryn D. Markley El Sch,632,113,17.9%
124153503,Great Valley SD,SD,1461,Sugartown El Sch,487,87,17.9%
108070607,Greater Altoona CTC,CTC,6193,Greater Altoona CTC,997,584,58.6%
108112607,Greater Johnstown CTC,CTC,5288,Greater Johnstown CTC,350,211,60.3%
108112502,Greater Johnstown SD,SD,1252,Greater Johnstown MS,607,485,79.9%
108112502,Greater Johnstown SD,SD,8314,Greater Johnstown School District's Cybe,44,34,77.3%
108112502,Greater Johnstown SD,SD,1251,Greater Johnstown SHS,"1,035",881,85.1%
108112502,Greater Johnstown SD,SD,8405,West Side El Sch,"1,337","1,083",81.0%
107653102,Greater Latrobe SD,SD,4379,Baggaley El Sch,529,201,38.0%
107653102,Greater Latrobe SD,SD,6957,Greater Latrobe JHS,611,195,31.9%
107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,"1,303",414,31.8%
107653102,Greater Latrobe SD,SD,4386,Latrobe El Sch,685,381,55.6%
107653102,Greater Latrobe SD,SD,4380,Mountain View El Sch,647,139,21.5%
118402603,Greater Nanticoke Area SD,SD,7768,GNA El Ctr,529,381,72.0%
118402603,Greater Nanticoke Area SD,SD,7610,Greater Nanticoke Area Ed Ctr,336,213,63.4%
118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,934,605,64.8%
118402603,Greater Nanticoke Area SD,SD,2933,J F Kennedy El Sch,171,120,70.2%
118402603,Greater Nanticoke Area SD,SD,2939,K M Smith El Sch,351,234,66.7%
126510005,Green Woods CS,CS,7748,Green Woods CS,695,86,12.4%
112283003,Greencastle-Antrim SD,SD,2202,Greencastle-Antrim El Sch,758,244,32.2%
112283003,Greencastle-Antrim SD,SD,5117,Greencastle-Antrim MS,722,203,28.1%
112283003,Greencastle-Antrim SD,SD,7427,Greencastle-Antrim Pri Sch,622,217,34.9%
112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,911,204,22.4%
101302607,Greene County CTC,CTC,5282,Greene County CTC,330,213,64.5%
107653203,Greensburg Salem SD,SD,7329,Amos K Hutchinson El Sch,616,409,66.4%
107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,789,350,44.4%
107653203,Greensburg Salem SD,SD,4372,Greensburg-Salem MS,636,310,48.7%
107653203,Greensburg Salem SD,SD,5166,Metzgar El Sch,329,134,40.7%
107653203,Greensburg Salem SD,SD,5165,Nicely El Sch,348,174,50.0%
104432803,Greenville Area SD,SD,3135,East El Sch,288,149,51.7%
104432803,Greenville Area SD,SD,3137,Greenville JSHS,654,244,37.3%
104432803,Greenville Area SD,SD,3133,Hempfield El Sch,361,194,53.7%
115503004,Greenwood SD,SD,7062,Greenwood El Sch,332,107,32.2%
115503004,Greenwood SD,SD,6341,Greenwood HS,226,65,28.8%
115503004,Greenwood SD,SD,7468,Greenwood MS,190,66,34.7%
104432903,Grove City Area SD,SD,8409,George Jr Republic El Sch,4,4,100.0%
104432903,Grove City Area SD,SD,6125,George Jr Republic HS,279,279,100.0%
104432903,Grove City Area SD,SD,7316,George Jr Republic MS,56,56,100.0%
104432903,Grove City Area SD,SD,3145,Grove City Area HS,649,168,25.9%
104432903,Grove City Area SD,SD,8202,Grove City Area MS,463,119,25.7%
104432903,Grove City Area SD,SD,3143,Highland Primary Center,279,86,30.8%
104432903,Grove City Area SD,SD,6844,Hillview Intermediate Center,580,171,29.5%
115222504,Halifax Area SD,SD,1753,Enders-Fisherville El Sch,179,90,50.3%
115222504,Halifax Area SD,SD,5038,Halifax Area El Sch,314,126,40.1%
115222504,Halifax Area SD,SD,6330,Halifax Area HS,295,84,28.5%
115222504,Halifax Area SD,SD,6331,Halifax Area MS,229,69,30.1%
114063503,Hamburg Area SD,SD,0808,Hamburg Area HS,690,271,39.3%
114063503,Hamburg Area SD,SD,7447,Hamburg Area Middle School,514,202,39.3%
114063503,Hamburg Area SD,SD,0809,Perry El Sch,359,135,37.6%
114063503,Hamburg Area SD,SD,7992,Tilden El Center,559,281,50.3%
103024603,Hampton Township SD,SD,0175,Central El Sch,473,56,11.8%
103024603,Hampton Township SD,SD,5190,Hampton HS,"1,000",112,11.2%
103024603,Hampton Township SD,SD,0179,Hampton MS,698,78,11.2%
103024603,Hampton Township SD,SD,0178,Poff El Sch,295,28,9.5%
103024603,Hampton Township SD,SD,0176,Wyland El Sch,367,56,15.3%
118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,935,481,51.4%
118403003,Hanover Area SD,SD,7007,Hanover Area Memorial El Sch,442,271,61.3%
118403003,Hanover Area SD,SD,8199,Hanover Green El Sch,295,180,61.0%
118403003,Hanover Area SD,SD,2888,Lee Park El Sch,307,205,66.8%
112672803,Hanover Public SD,SD,4565,Clearview El Sch,241,150,62.2%
112672803,Hanover Public SD,SD,4570,Hanover MS,598,390,65.2%
112672803,Hanover Public SD,SD,4571,Hanover SHS,489,266,54.4%
112672803,Hanover Public SD,SD,4566,Hanover Street El Sch,336,272,81.0%
112672803,Hanover Public SD,SD,4568,Washington El Sch,241,120,49.8%
126512850,Harambee Institute of Science and Techno,CS,7511,Harambee Institute of Science and Techno,537,537,100.0%
105254353,Harbor Creek SD,SD,2047,Clark El Sch,294,124,42.2%
105254353,Harbor Creek SD,SD,2048,Harbor Creek Junior HS,344,119,34.6%
105254353,Harbor Creek SD,SD,7948,Harbor Creek Senior HS,696,197,28.3%
105254353,Harbor Creek SD,SD,2046,Klein El Sch,334,104,31.1%
105254353,Harbor Creek SD,SD,5227,Rolling Ridge El Sch,483,176,36.4%
110173504,Harmony Area SD,SD,7195,Harmony Area El Sch,126,52,41.3%
110173504,Harmony Area SD,SD,8316,Harmony Area JSHS,140,54,38.6%
115222752,Harrisburg City SD,SD,8268,Benjamin Franklin Sch,804,715,88.9%
115222752,Harrisburg City SD,SD,8264,Camp Curtin Academy,644,562,87.3%
115222752,Harrisburg City SD,SD,8376,Cougar Academy,249,203,81.5%
115222752,Harrisburg City SD,SD,8265,Downey Sch,413,373,90.3%
115222752,Harrisburg City SD,SD,1766,Foose Sch,507,460,90.7%
115222752,Harrisburg City SD,SD,6333,Harrisburg HS,"1,051",851,81.0%
115222752,Harrisburg City SD,SD,7902,Harrisburg HS - SciTech Cmp,327,204,62.4%
115222752,Harrisburg City SD,SD,8266,Marshall Academy,124,96,77.4%
115222752,Harrisburg City SD,SD,7901,Marshall Math Science Academy,352,276,78.4%
115222752,Harrisburg City SD,SD,8267,Melrose Sch,622,538,86.5%
115222752,Harrisburg City SD,SD,7623,Rowland Academy,733,647,88.3%
115222752,Harrisburg City SD,SD,7667,Scott Sch,541,491,90.8%
123463603,Hatboro-Horsham SD,SD,5079,Blair Mill El Sch,456,175,38.4%
123463603,Hatboro-Horsham SD,SD,3268,Crooked Billet El Sch,301,114,37.9%
123463603,Hatboro-Horsham SD,SD,3271,Hallowell El Sch,354,95,26.8%
123463603,Hatboro-Horsham SD,SD,3272,Hatboro-Horsham SHS,"1,572",392,24.9%
123463603,Hatboro-Horsham SD,SD,6639,Keith Valley MS,"1,095",285,26.0%
123463603,Hatboro-Horsham SD,SD,3267,Pennypack El Sch,262,102,38.9%
123463603,Hatboro-Horsham SD,SD,3270,Simmons El Sch,729,121,16.6%
125234502,Haverford Township SD,SD,1871,Chatham Park El Sch,613,52,8.5%
125234502,Haverford Township SD,SD,1876,Chestnutwold El Sch,577,68,11.8%
125234502,Haverford Township SD,SD,1877,Coopertown El Sch,502,38,7.6%
125234502,Haverford Township SD,SD,1878,Haverford MS,"1,449",173,11.9%
125234502,Haverford Township SD,SD,1879,Haverford SHS,"1,761",268,15.2%
125234502,Haverford Township SD,SD,1874,Lynnewood El Sch,566,77,13.6%
125234502,Haverford Township SD,SD,1875,Manoa El Sch,676,93,13.8%
118403207,Hazleton Area Career Center,CTC,5151,Hazleton Area Career Center,644,377,58.5%
118403302,Hazleton Area SD,SD,7937,Arthur Street El Sch,405,306,75.6%
118403302,Hazleton Area SD,SD,7661,Drums El/MS,729,203,27.8%
118403302,Hazleton Area SD,SD,6718,Freeland El/MS,926,496,53.6%
118403302,Hazleton Area SD,SD,8333,Hazle Township Early Learning Center,478,383,80.1%
118403302,Hazleton Area SD,SD,7348,Hazleton Area HS,"3,425","1,705",49.8%
118403302,Hazleton Area SD,SD,7936,Hazleton El/MS,795,577,72.6%
118403302,Hazleton Area SD,SD,6930,Heights Terrace El/MS,"1,088",847,77.8%
118403302,Hazleton Area SD,SD,8334,Maple Manor El/MS,860,640,74.4%
118403302,Hazleton Area SD,SD,8245,McAdoo-Kelayres El/MS,773,370,47.9%
118403302,Hazleton Area SD,SD,7340,Valley El/MS,935,229,24.5%
118403302,Hazleton Area SD,SD,7569,West Hazleton El/MS,954,709,74.3%
134677866,Helen Thackston Charter School,CS,8041,Helen Thackston Charter School,497,497,100.0%
113363103,Hempfield  SD,SD,5236,Centerville El Sch,487,103,21.1%
113363103,Hempfield  SD,SD,5055,Centerville MS,590,194,32.9%
113363103,Hempfield  SD,SD,2574,East Petersburg El Sch,474,208,43.9%
113363103,Hempfield  SD,SD,2577,Farmdale El Sch,536,202,37.7%
113363103,Hempfield  SD,SD,2578,Hempfield SHS,"2,170",633,29.2%
113363103,Hempfield  SD,SD,6294,Landisville Intrmd Ctr,474,117,24.7%
