Percent Of Enrollments from Low-Income Families,,,,,,,,,
,,,,,,,,,
School Level,,,,,,,,,
Year: 2022-2023,,,,,,,,,
SUBMITTING AUN,LEA NAME,LEA TYPE,SCHOOL NUMBER,SCHOOL NAME,TOTAL ENROLLMENT,LOW INCOME ENROLLMENT,PERCENT OF ENROLLMENT FROM LOW INCOME FAMILIES,,
120452003,East Stroudsburg Area SD,SD,7366,J T Lambert Intermediate Sch,955,580,60.73%,,
120452003,East Stroudsburg Area SD,SD,7642,Lehman Intermediate Sch,608,360,59.21%,,
120452003,East Stroudsburg Area SD,SD,3201,Middle Smithfield El Sch,452,299,66.15%,,
120452003,East Stroudsburg Area SD,SD,7411,Resica El Sch,433,266,61.43%,,
120452003,East Stroudsburg Area SD,SD,3202,Smithfield El Sch,314,180,57.32%,,
123463507,Eastern Center for Arts & Technology,OCCCTC,4822,Eastern Center for Arts & Technology,612,199,32.51%,,
113362303,Eastern Lancaster County SD,SD,2552,Blue Ball El Sch,442,221,50.00%,,
113362303,Eastern Lancaster County SD,SD,2500,Brecknock El Sch,458,200,43.66%,,
113362303,Eastern Lancaster County SD,SD,7209,Garden Spot MS,436,205,47.01%,,
113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,929,406,43.70%,,
113362303,Eastern Lancaster County SD,SD,4707,New Holland Elementary,523,274,52.39%,,
113382303,Eastern Lebanon County SD,SD,6612,Eastern Lebanon Co MS,613,273,44.53%,,
113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,758,332,43.79%,,
113382303,Eastern Lebanon County SD,SD,8137,ELCO Intermd Sch,530,256,48.30%,,
113382303,Eastern Lebanon County SD,SD,6611,Fort Zeller El Sch,285,136,47.71%,,
113382303,Eastern Lebanon County SD,SD,2735,Jackson El Sch,206,97,47.08%,,
107652207,Eastern Westmoreland CTC,OCCCTC,6174,Eastern Westmoreland CTC,536,221,41.23%,,
112672203,Eastern York SD,SD,4559,Canadochly El Sch,381,213,55.90%,,
112672203,Eastern York SD,SD,4564,Eastern York HS,645,301,46.66%,,
112672203,Eastern York SD,SD,7439,Eastern York MS,534,257,48.12%,,
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,360,189,52.50%,,
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,353,198,56.09%,,
120483302,Easton Area SD,SD,4915,Cheston El Sch,539,408,75.69%,,
120483302,Easton Area SD,SD,3482,Easton Area HS,2846,1432,50.31%,,
120483302,Easton Area SD,SD,8351,Easton Area MS,1879,1001,53.27%,,
120483302,Easton Area SD,SD,3477,Forks El Sch,357,109,30.53%,,
120483302,Easton Area SD,SD,3478,March El Sch,268,139,51.86%,,
120483302,Easton Area SD,SD,3473,Palmer El Sch,514,229,44.55%,,
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,579,466,80.48%,,
120483302,Easton Area SD,SD,8058,Shawnee El Sch,602,179,29.73%,,
120483302,Easton Area SD,SD,5064,Tracy El Sch,414,128,30.91%,,
120486892,Easton Arts Academy Elementary CS,CS,8391,Easton Arts Academy Elementary CS,284,186,65.49%,,
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,290,88,30.34%,,
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,550,241,43.81%,,
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,749,305,40.72%,,
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,197,97,49.23%,,
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,199,90,45.22%,,
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,341,182,53.37%,,
113362403,Elizabethtown Area SD,SD,2555,Bainbridge El Sch,216,73,33.79%,,
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,816,349,42.76%,,
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,481,219,45.53%,,
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,875,346,39.54%,,
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,1249,416,33.30%,,
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,554,242,43.68%,,
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,555,294,52.97%,,
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,263,151,57.41%,,
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,672,356,52.97%,,
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,364,212,58.24%,,
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,232,139,59.91%,,
199025446,Environmental CS at Frick Park,CS,8028,Environmental CS at Frick Park,1020,340,33.33%,,
113362603,Ephrata Area SD,SD,2564,Akron El Sch,276,166,60.14%,,
113362603,Ephrata Area SD,SD,2568,Clay El Sch,380,159,41.84%,,
113362603,Ephrata Area SD,SD,8458,Ephrata Intermediate Sch,559,282,50.44%,,
113362603,Ephrata Area SD,SD,6712,Ephrata MS,631,323,51.18%,,
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,1317,587,44.57%,,
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,316,179,56.64%,,
113362603,Ephrata Area SD,SD,2570,Highland El Sch,468,232,49.57%,,
105252602,Erie City SD,SD,2003,Diehl Sch,474,454,95.78%,,
105252602,Erie City SD,SD,8419,East MS,656,612,93.29%,,
105252602,Erie City SD,SD,2004,Edison El Sch,420,392,93.33%,,
105252602,Erie City SD,SD,8417,Erie HS,2317,1977,85.32%,,
105252602,Erie City SD,SD,2001,Grover Cleveland El Sch,554,443,79.96%,,
105252602,Erie City SD,SD,2009,Harding Sch,590,513,86.94%,,
105252602,Erie City SD,SD,2011,Jefferson El Sch,401,343,85.53%,,
105252602,Erie City SD,SD,2021,JoAnna Connell Sch,558,449,80.46%,,
105252602,Erie City SD,SD,2013,Lincoln El Sch,370,327,88.37%,,
105252602,Erie City SD,SD,2016,McKinley El Sch,460,435,94.56%,,
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,753,375,49.80%,,
105252602,Erie City SD,SD,2018,Perry El Sch,462,430,93.07%,,
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh Sch,565,532,94.15%,,
105252602,Erie City SD,SD,8420,Strong Vincent MS,730,587,80.41%,,
105252602,Erie City SD,SD,2025,Woodrow Wilson MS,756,636,84.12%,,
105252807,Erie County Technical School,OCCCTC,5045,Erie County Technical School,793,452,56.99%,,
105257512,Erie Rise Leadership Academy CS,CS,8163,Erie Rise Leadership Academy CS,292,208,71.23%,,
126513440,Esperanza Academy CS,CS,7665,Esperanza Academy CS,1628,1391,85.44%,,
126511563,Esperanza Cyber CS,Cyber CS,8216,Esperanza Cyber CS,990,941,95.05%,,
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,507,372,73.37%,,
108053003,Everett Area SD,SD,0735,Breezewood El Sch,77,41,53.24%,,
108053003,Everett Area SD,SD,7006,Everett Area El Sch,435,265,60.91%,,
108053003,Everett Area SD,SD,7897,Everett Area HS,360,193,53.61%,,
108053003,Everett Area SD,SD,7898,Everett Area MS,293,164,55.97%,,
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,102,0,0.00%,,
121398065,Executive Education Academy CS,CS,8325,Executive Education Academy CS,1368,1076,78.65%,,
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,637,214,33.59%,,
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,1286,440,34.21%,,
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,369,156,42.27%,,
114062003,Exeter Township SD,SD,0786,Lorane El Sch,451,162,35.92%,,
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,551,130,23.59%,,
114062003,Exeter Township SD,SD,7755,Reiffton Sch,612,239,39.05%,,
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,365,135,36.98%,,
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,298,68,22.81%,,
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,296,80,27.02%,,
105253303,Fairview SD,SD,7466,Fairview El Sch,717,173,24.12%,,
105253303,Fairview SD,SD,6737,Fairview HS,588,138,23.46%,,
105253303,Fairview SD,SD,2032,Fairview MS,571,156,27.32%,,
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,174,89,51.14%,,
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,82,33,40.24%,,
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,128,46,35.93%,,
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,379,376,99.20%,,
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,262,261,99.61%,,
101262507,Fayette County Career & Technical Instit,OCCCTC,4842,Fayette County Career & Technical Instit,691,343,49.63%,,
119350001,Fell CS,CS,7746,Fell CS,101,78,77.22%,,
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,283,191,67.49%,,
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,307,305,99.34%,,
100510000,First Philadelphia Preparatory CS,CS,7744,First Philadelphia Preparatory CS,1822,1508,82.76%,,
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,230,77,33.47%,,
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,675,268,39.70%,,
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,796,268,33.66%,,
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,542,208,38.37%,,
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,487,273,56.05%,,
103023807,Forbes Road CTC,OCCCTC,5016,Forbes Road CTC,884,437,49.43%,,
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,213,122,57.27%,,
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,141,61,43.26%,,
106272003,Forest Area SD,SD,6160,East Forest El Sch,67,48,71.64%,,
106272003,Forest Area SD,SD,6159,East Forest JSHS,62,38,61.29%,,
106272003,Forest Area SD,SD,6701,West Forest El Sch,117,71,60.68%,,
106272003,Forest Area SD,SD,6161,West Forest JSHS,122,72,59.01%,,
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,434,254,58.52%,,
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,327,175,53.51%,,
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,957,409,42.73%,,
108112203,Forest Hills SD,SD,8382,Forest Hills JSHS,790,319,40.37%,,
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,455,212,46.59%,,
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,450,215,47.77%,,
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,473,220,46.51%,,
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,663,345,52.03%,,
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,113,59,52.21%,,
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,381,155,40.68%,,
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,356,227,63.76%,,
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,967,236,24.40%,,
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,377,33,8.75%,,
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,1283,346,26.96%,,
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,412,127,30.82%,,
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,431,371,86.07%,,
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,679,98,14.43%,,
106612203,Franklin Area SD,SD,4667,Central El Sch,397,296,74.55%,,
106612203,Franklin Area SD,SD,4106,Franklin Area JSHS,834,378,45.32%,,
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,330,150,45.45%,,
106612203,Franklin Area SD,SD,6166,Victory El Sch,223,116,52.01%,,
112282307,Franklin County CTC,OCCCTC,5119,Franklin County CTC,507,226,44.57%,,
107652603,Franklin Regional SD,SD,7163,Franklin Regional Intermediate Sch,756,160,21.16%,,
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,786,157,19.97%,,
107652603,Franklin Regional SD,SD,4357,Franklin Regional Primary Sch,699,129,18.45%,,
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,1119,237,21.17%,,
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,955,611,63.97%,,
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,1282,858,66.92%,,
101262903,Frazier SD,SD,6686,Frazier El Sch,473,233,49.26%,,
101262903,Frazier SD,SD,2126,Frazier HS,283,108,38.16%,,
101262903,Frazier SD,SD,7176,Frazier MS,240,113,47.08%,,
126518547,Frederick Douglass Mastery CS,CS,8150,Frederick Douglass Mastery CS,584,489,83.73%,,
127042853,Freedom Area SD,SD,8357,Freedom Area El Sch,438,232,52.96%,,
127042853,Freedom Area SD,SD,8356,Freedom Area MS,370,221,59.72%,,
127042853,Freedom Area SD,SD,6563,Freedom Area SHS,402,229,56.96%,,
128033053,Freeport Area SD,SD,0591,Buffalo El Sch,584,149,25.51%,,
128033053,Freeport Area SD,SD,8346,Freeport Area MS,426,121,28.40%,,
128033053,Freeport Area SD,SD,0594,Freeport Area SHS,546,149,27.28%,,
128033053,Freeport Area SD,SD,0592,South Buffalo El Sch,223,106,47.53%,,
126513270,Freire CS,CS,7586,Freire CS,938,721,76.86%,,
111292507,Fulton County Center for Career and Tech,OCCCTC,7192,Fulton County Center for Career and Tech,140,59,42.14%,,
109532804,Galeton Area SD,SD,6223,Galeton Area Sch,327,196,59.93%,,
125234103,Garnet Valley SD,SD,7714,Bethel Springs El Sch,532,57,10.71%,,
125234103,Garnet Valley SD,SD,6506,Concord El Sch,628,70,11.14%,,
125234103,Garnet Valley SD,SD,7486,Garnet Valley El Sch,735,87,11.83%,,
125234103,Garnet Valley SD,SD,1869,Garnet Valley HS,1546,218,14.10%,,
125234103,Garnet Valley SD,SD,7313,Garnet Valley MS,1067,116,10.87%,,
103024102,Gateway SD,SD,0161,Dr Cleveland Steward Jr El Sch,327,239,73.08%,,
103024102,Gateway SD,SD,0157,Evergreen El Sch,305,143,46.88%,,
103024102,Gateway SD,SD,0170,Gateway SHS,1135,501,44.14%,,
103024102,Gateway SD,SD,8489,Moss Side MS,983,495,50.35%,,
103024102,Gateway SD,SD,5191,Ramsey El Sch,332,155,46.68%,,
103024102,Gateway SD,SD,0165,University Park El Sch,278,115,41.36%,,
105253903,General McLane SD,SD,2038,Edinboro El Sch,422,192,45.49%,,
105253903,General McLane SD,SD,2040,General McLane HS,698,296,42.40%,,
105253903,General McLane SD,SD,5225,James W Parker MS,652,267,40.95%,,
105253903,General McLane SD,SD,2039,McKean El Sch,334,120,35.92%,,
112013753,Gettysburg Area SD,SD,8176,Franklin Twp El Sch,369,166,44.98%,,
112013753,Gettysburg Area SD,SD,6271,Gettysburg Area HS,1062,447,42.09%,,
112013753,Gettysburg Area SD,SD,0010,Gettysburg Area MS,694,304,43.80%,,
112013753,Gettysburg Area SD,SD,5126,James Gettys El Sch,339,164,48.37%,,
112013753,Gettysburg Area SD,SD,7592,Lincoln El Sch,382,177,46.33%,,
197010542,Gettysburg Montessori CS,CS,8147,Gettysburg Montessori CS,273,131,47.98%,,
129544907,Gillingham Charter School,CS,8161,Gillingham Charter School,247,175,70.85%,,
105254053,Girard SD,SD,2042,Elk Valley El Sch,573,345,60.20%,,
105254053,Girard SD,SD,2043,Girard HS,511,283,55.38%,,
105254053,Girard SD,SD,6777,Rice Avenue MS,461,283,61.38%,,
110173003,Glendale SD,SD,6952,Glendale El Sch,320,196,61.25%,,
110173003,Glendale SD,SD,5219,Glendale JSHS,340,195,57.35%,,
126513380,Global Leadership Academy CS,CS,7639,Global Leadership Academy CS,643,528,82.11%,,
126518004,Global Leadership Academy CS Southwest a,CS,8390,Global Leadership Academy CS Southwest a,534,491,91.94%,,
114063003,Governor Mifflin SD,SD,0793,Brecknock El Sch,528,238,45.07%,,
114063003,Governor Mifflin SD,SD,0794,Cumru El Sch,406,226,55.66%,,
114063003,Governor Mifflin SD,SD,0801,Governor Mifflin MS,630,338,53.65%,,
114063003,Governor Mifflin SD,SD,0802,Governor Mifflin SHS,1482,755,50.94%,,
114063003,Governor Mifflin SD,SD,6794,Intermediate Sch,570,294,51.57%,,
114063003,Governor Mifflin SD,SD,8096,Mifflin Park El Sch,505,325,64.35%,,
124153503,Great Valley SD,SD,1368,Charlestown El Sch,381,42,11.02%,,
124153503,Great Valley SD,SD,7695,General Wayne El Sch,664,85,12.80%,,
124153503,Great Valley SD,SD,1424,Great Valley HS,1403,285,20.31%,,
124153503,Great Valley SD,SD,1422,Great Valley MS,1066,214,20.07%,,
124153503,Great Valley SD,SD,6479,Kathryn D. Markley El Sch,654,148,22.62%,,
124153503,Great Valley SD,SD,1461,Sugartown El Sch,531,122,22.97%,,
108070607,Greater Altoona CTC,OCCCTC,6193,Greater Altoona CTC,1082,612,56.56%,,
108112607,Greater Johnstown CTC,OCCCTC,5288,Greater Johnstown CTC,536,147,27.42%,,
108112502,Greater Johnstown SD,SD,8405,Greater Johnstown El Sch,1269,1253,98.73%,,
108112502,Greater Johnstown SD,SD,1252,Greater Johnstown MS,660,651,98.63%,,
108112502,Greater Johnstown SD,SD,8314,Greater Johnstown School District's Cybe,118,116,98.30%,,
108112502,Greater Johnstown SD,SD,1251,Greater Johnstown SHS,894,832,93.06%,,
107653102,Greater Latrobe SD,SD,4379,Baggaley El Sch,496,223,44.95%,,
107653102,Greater Latrobe SD,SD,6957,Greater Latrobe JHS,554,227,40.97%,,
107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,1157,431,37.25%,,
107653102,Greater Latrobe SD,SD,4386,Latrobe El Sch,661,371,56.12%,,
107653102,Greater Latrobe SD,SD,4380,Mountain View El Sch,562,124,22.06%,,
118402603,Greater Nanticoke Area SD,SD,7768,GNA El Ctr,505,357,70.69%,,
118402603,Greater Nanticoke Area SD,SD,8430,Greater Nanticoke Area Ed Ctr,539,357,66.23%,,
118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,714,437,61.20%,,
118402603,Greater Nanticoke Area SD,SD,8429,Kennedy Early Childhood Center,513,244,47.56%,,
126510005,Green Woods CS,CS,7748,Green Woods CS,688,230,33.43%,,
112283003,Greencastle-Antrim SD,SD,2202,Greencastle-Antrim El Sch,680,275,40.44%,,
112283003,Greencastle-Antrim SD,SD,5117,Greencastle-Antrim MS,694,259,37.31%,,
112283003,Greencastle-Antrim SD,SD,7427,Greencastle-Antrim Pri Sch,574,214,37.28%,,
112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,1047,366,34.95%,,
101302607,Greene County CTC,OCCCTC,5282,Greene County CTC,338,229,67.75%,,
107653203,Greensburg Salem SD,SD,7329,Amos K Hutchinson El Sch,537,351,65.36%,,
107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,820,384,46.82%,,
107653203,Greensburg Salem SD,SD,4372,Greensburg-Salem MS,599,318,53.08%,,
107653203,Greensburg Salem SD,SD,5166,Metzgar El Sch,294,142,48.29%,,
107653203,Greensburg Salem SD,SD,5165,Nicely El Sch,295,160,54.23%,,
104432803,Greenville Area SD,SD,8428,Greenville El Sch,625,366,58.56%,,
104432803,Greenville Area SD,SD,3137,Greenville JSHS,653,358,54.82%,,
115503004,Greenwood SD,SD,7062,Greenwood El Sch,329,136,41.33%,,
115503004,Greenwood SD,SD,6341,Greenwood HS,233,83,35.62%,,
115503004,Greenwood SD,SD,7468,Greenwood MS,190,71,37.36%,,
104432903,Grove City Area SD,SD,8409,Grove City Area George Jr El Sch,5,5,100.00%,,
104432903,Grove City Area SD,SD,6125,Grove City Area George Jr HS,89,89,100.00%,,
104432903,Grove City Area SD,SD,7316,Grove City Area George Jr MS,25,25,100.00%,,
104432903,Grove City Area SD,SD,3145,Grove City Area HS,599,229,38.23%,,
104432903,Grove City Area SD,SD,8202,Grove City Area MS,400,147,36.75%,,
104432903,Grove City Area SD,SD,6844,Hillview El Sch,782,325,41.56%,,
115222504,Halifax Area SD,SD,5038,Halifax Area El Sch,358,108,30.16%,,
115222504,Halifax Area SD,SD,6330,Halifax Area HS,244,72,29.50%,,
115222504,Halifax Area SD,SD,6331,Halifax Area MS,273,85,31.13%,,
114063503,Hamburg Area SD,SD,0808,Hamburg Area HS,714,353,49.43%,,
114063503,Hamburg Area SD,SD,7447,Hamburg Area Middle School,477,257,53.87%,,
114063503,Hamburg Area SD,SD,0809,Perry El Sch,337,134,39.76%,,
114063503,Hamburg Area SD,SD,7992,Tilden El Center,566,307,54.24%,,
103024603,Hampton Township SD,SD,0175,Central El Sch,435,45,10.34%,,
103024603,Hampton Township SD,SD,5190,Hampton HS,900,148,16.44%,,
103024603,Hampton Township SD,SD,0179,Hampton MS,633,105,16.58%,,
103024603,Hampton Township SD,SD,0178,Poff El Sch,314,31,9.87%,,
103024603,Hampton Township SD,SD,0176,Wyland El Sch,355,50,14.08%,,
118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,930,491,52.79%,,
118403003,Hanover Area SD,SD,7007,Hanover Area Memorial El Sch,310,168,54.19%,,
118403003,Hanover Area SD,SD,8199,Hanover Green El Sch,308,71,23.05%,,
118403003,Hanover Area SD,SD,2888,Lee Park El Sch,286,123,43.00%,,
118403003,Hanover Area SD,SD,8479,Lyndwood El Sch,242,107,44.21%,,
112672803,Hanover Public SD,SD,4565,Clearview El Sch,257,170,66.14%,,
112672803,Hanover Public SD,SD,4570,Hanover MS,625,434,69.44%,,
112672803,Hanover Public SD,SD,4571,Hanover SHS,585,376,64.27%,,
112672803,Hanover Public SD,SD,4566,Hanover Street El Sch,252,201,79.76%,,
112672803,Hanover Public SD,SD,4568,Washington El Sch,242,140,57.85%,,
126512850,Harambee Institute of Science and Techno,CS,7511,Harambee Institute of Science and Techno,593,426,71.83%,,
105254353,Harbor Creek SD,SD,2047,Clark El Sch,292,106,36.30%,,
105254353,Harbor Creek SD,SD,2048,Harbor Creek Junior HS,388,140,36.08%,,
105254353,Harbor Creek SD,SD,7948,Harbor Creek Senior HS,614,216,35.17%,,
105254353,Harbor Creek SD,SD,2046,Klein El Sch,306,131,42.81%,,
105254353,Harbor Creek SD,SD,5227,Rolling Ridge El Sch,474,192,40.50%,,
110173504,Harmony Area SD,SD,7195,Harmony Area El Sch,136,87,63.97%,,
110173504,Harmony Area SD,SD,8316,Harmony Area JSHS,114,50,43.85%,,
115222752,Harrisburg City SD,SD,8268,Benjamin Franklin Sch,786,722,91.85%,,
115222752,Harrisburg City SD,SD,8264,Camp Curtin Academy,482,441,91.49%,,
115222752,Harrisburg City SD,SD,8376,Cougar Academy,389,344,88.43%,,
115222752,Harrisburg City SD,SD,8265,Downey Sch,386,361,93.52%,,
115222752,Harrisburg City SD,SD,1766,Foose Sch,535,499,93.27%,,
115222752,Harrisburg City SD,SD,6333,Harrisburg HS,1234,1015,82.25%,,
115222752,Harrisburg City SD,SD,7902,Harrisburg HS - SciTech Cmp,323,270,83.59%,,
115222752,Harrisburg City SD,SD,8266,Marshall Academy,87,81,93.10%,,
115222752,Harrisburg City SD,SD,7901,Marshall Math Science Academy,403,360,89.33%,,
115222752,Harrisburg City SD,SD,8267,Melrose Sch,597,514,86.09%,,
115222752,Harrisburg City SD,SD,7623,Rowland Academy,588,510,86.73%,,
115222752,Harrisburg City SD,SD,7667,Scott Sch,461,390,84.59%,,
123463603,Hatboro-Horsham SD,SD,5079,Blair Mill El Sch,392,193,49.23%,,
123463603,Hatboro-Horsham SD,SD,8483,Crooked Billet El Sch,436,188,43.11%,,
123463603,Hatboro-Horsham SD,SD,3271,Hallowell El Sch,425,142,33.41%,,
123463603,Hatboro-Horsham SD,SD,3272,Hatboro-Horsham SHS,1379,486,35.24%,,
123463603,Hatboro-Horsham SD,SD,6639,Keith Valley MS,1018,376,36.93%,,
123463603,Hatboro-Horsham SD,SD,3270,Simmons El Sch,584,95,16.26%,,
125234502,Haverford Township SD,SD,1871,Chatham Park El Sch,608,85,13.98%,,
125234502,Haverford Township SD,SD,1876,Chestnutwold El Sch,589,95,16.12%,,
125234502,Haverford Township SD,SD,1877,Coopertown El Sch,487,49,10.06%,,
125234502,Haverford Township SD,SD,1878,Haverford MS,1627,332,20.40%,,
125234502,Haverford Township SD,SD,1879,Haverford SHS,2005,454,22.64%,,
125234502,Haverford Township SD,SD,1874,Lynnewood El Sch,589,101,17.14%,,
125234502,Haverford Township SD,SD,1875,Manoa El Sch,720,172,23.88%,,
118403207,Hazleton Area Career Center,OCCCTC,5151,Hazleton Area Career Center,652,453,69.47%,,
118403302,Hazleton Area SD,SD,7937,Arthur Street El Sch,449,360,80.17%,,
118403302,Hazleton Area SD,SD,7661,Drums El/MS,784,289,36.86%,,
118403302,Hazleton Area SD,SD,6718,Freeland El/MS,951,671,70.55%,,
118403302,Hazleton Area SD,SD,8333,Hazle Township Early Learning Center,493,410,83.16%,,
118403302,Hazleton Area SD,SD,7348,Hazleton Area HS,3795,2304,60.71%,,
118403302,Hazleton Area SD,SD,7936,Hazleton El/MS,879,644,73.26%,,
118403302,Hazleton Area SD,SD,6930,Heights Terrace El/MS,1138,874,76.80%,,
118403302,Hazleton Area SD,SD,8334,Maple Manor El/MS,999,780,78.07%,,
118403302,Hazleton Area SD,SD,8245,McAdoo-Kelayres El/MS,839,593,70.67%,,
118403302,Hazleton Area SD,SD,7340,Valley El/MS,911,410,45.00%,,
118403302,Hazleton Area SD,SD,7569,West Hazleton El/MS,949,753,79.34%,,
107653802,Hempfield Area SD,SD,4389,Fort Allen El Sch,486,207,42.59%,,
107653802,Hempfield Area SD,SD,7268,Harrold MS,371,120,32.34%,,
107653802,Hempfield Area SD,SD,4404,Hempfield Area SHS,1661,518,31.18%,,
107653802,Hempfield Area SD,SD,4394,Maxwell El Sch,422,105,24.88%,,
107653802,Hempfield Area SD,SD,5359,Stanwood El Sch,517,222,42.94%,,
107653802,Hempfield Area SD,SD,7269,Wendover MS,428,138,32.24%,,
107653802,Hempfield Area SD,SD,4399,West Hempfield El Sch,509,244,47.93%,,
107653802,Hempfield Area SD,SD,7270,West Hempfield MS,400,176,44.00%,,
107653802,Hempfield Area SD,SD,4400,West Point El Sch,388,118,30.41%,,
113363103,Hempfield SD,SD,5236,Centerville El Sch,541,160,29.57%,,
113363103,Hempfield SD,SD,5055,Centerville MS,602,257,42.69%,,
113363103,Hempfield SD,SD,2574,East Petersburg El Sch,450,206,45.77%,,
113363103,Hempfield SD,SD,2577,Farmdale El Sch,517,232,44.87%,,
113363103,Hempfield SD,SD,2578,Hempfield SHS,2268,823,36.28%,,
113363103,Hempfield SD,SD,6294,Landisville Intrmd Ctr,488,152,31.14%,,
113363103,Hempfield SD,SD,7421,Landisville MS,511,179,35.02%,,
113363103,Hempfield SD,SD,7442,Landisville Pri Ctr,591,168,28.42%,,
113363103,Hempfield SD,SD,2576,Mountville El Sch,596,275,46.14%,,
113363103,Hempfield SD,SD,2575,Rohrerstown El Sch,468,194,41.45%,,
104433303,Hermitage SD,SD,3146,Artman El Sch,609,312,51.23%,,
104433303,Hermitage SD,SD,8069,Delahunty MS,299,152,50.83%,,
104433303,Hermitage SD,SD,3150,Hickory HS,811,366,45.12%,,
104433303,Hermitage SD,SD,3147,Karen A. Ionta El Sch,307,150,48.85%,,
103024753,Highlands SD,SD,0182,Highlands Early Childhood Center,210,155,73.80%,,
103024753,Highlands SD,SD,0191,Highlands El Sch,610,407,66.72%,,
103024753,Highlands SD,SD,7202,Highlands MS,652,397,60.88%,,
103024753,Highlands SD,SD,5153,Highlands SHS,713,377,52.87%,,
